possession_team,player,position,location,distance_to_goal,angle_to_goal,shot_speed,play_pattern,minute,shot_body_part,shot_one_on_one,shot_first_time,shot_outcome,goalkeeper_location,goalkeeper_distance,defensive_pressure,statsbomb_xg,AJS_xg
South Africa Women's,Thembi Kgatlana,Forward,"[113.1, 53.4]",14.80608,13.78758,34.35548,Regular Play,11,Foot,True,False,Saved,"[118.1, 44.0]",10.64707,1,0.07829162,0.0559686
Netherlands Women's,Damaris Berta Egurrola Wienke,Midfielder,"[113.7, 43.1]",6.8942,53.49169,3.67286,From Corner,87,Head,False,False,Off T,"[119.2, 40.8]",5.96154,2,0.24770063,0.0643856
France Women's,Vicki Becho,Midfielder,"[100.1, 43.5]",20.15564,20.34447,25.70423,Regular Play,106,Foot,False,True,Saved,"[117.5, 40.2]",17.71017,3,0.054007754,0.0131544
South Africa Women's,Kholosa Biyana,Midfielder,"[85.1, 41.3]",34.91432,11.96393,39.79547,From Free Kick,13,Foot,False,False,Blocked,"[118.5, 39.2]",33.46595,0,0.018579746,0.0074039
Netherlands Women's,Lieke Martens,Forward,"[96.4, 40.8]",23.6053,17.62335,136.35618,Regular Play,93,Foot,False,True,Blocked,"[116.6, 40.9]",20.20025,1,0.02263125,0.0021403
France Women's,Kenza Dali,Midfielder,"[98.8, 39.0]",21.23982,19.52025,65.3718,Regular Play,109,Foot,False,True,Blocked,"[118.1, 39.6]",19.30932,1,0.034022484,0.0035185
Netherlands Women's,Lieke Martens,Forward,"[106.1, 40.8]",13.90899,29.46925,53.72901,Regular Play,17,Foot,False,True,Blocked,"[117.7, 40.7]",11.60043,4,0.10490037,0.0230008
Netherlands Women's,Lieke Martens,Forward,"[103.0, 44.0]",17.39799,23.27496,17.36236,Regular Play,94,Foot,False,True,Saved,"[118.3, 41.8]",15.45736,1,0.06478687,0.0869669
Australia Women's,Cortnee Brooke Vine,Midfielder,"[114.5, 44.9]",7.17008,46.6433,20.7068,From Throw In,116,Other,False,False,Off T,"[118.3, 43.8]",3.95601,2,0.138582,0.2388318
Netherlands Women's,Danielle van de Donk,Midfielder,"[106.1, 25.4]",20.37695,14.20949,53.37913,From Throw In,27,Foot,False,True,Saved,"[115.9, 36.6]",14.8822,2,0.073297046,0.0127353
France Women's,Selma Bacha,Midfielder,"[97.0, 36.8]",23.26478,17.69017,29.14031,From Throw In,118,Foot,False,False,Off T,"[118.4, 39.3]",21.54553,2,0.03946418,0.0076229
South Africa Women's,Thembi Kgatlana,Forward,"[105.9, 26.8]",19.52076,15.68067,18.15802,From Counter,34,Foot,False,False,Saved,"[117.9, 36.8]",15.6205,1,0.058353934,0.1510279
France Women's,Vicki Becho,Midfielder,"[107.4, 19.5]",24.31872,9.06624,25.29259,Regular Play,120,Foot,False,False,Saved,"[119.0, 36.4]",20.49805,1,0.009850958,0.0097215
Netherlands Women's,Esmee Brugts,Defender,"[89.8, 22.5]",35.05538,10.3079,26.79337,From Free Kick,35,Foot,False,False,Saved,"[118.2, 39.3]",32.99697,1,0.006387788,0.0115368
France Women's,Eugénie Le Sommer,Forward,"[105.3, 57.5]",22.62587,12.17991,34.79394,From Counter,124,Foot,False,False,Saved,"[118.9, 43.4]",19.59005,0,0.038617056,0.0043547
Netherlands Women's,Dominique Johanna Anna Petrone Janssen,Defender,"[90.9, 29.7]",30.97047,12.69265,24.26913,From Free Kick,41,Foot,False,False,Off T,"[118.9, 39.5]",29.66547,0,0.028812187,0.0067797
France Women's,Selma Bacha,Midfielder,"[108.0, 40.0]",12.00375,33.90514,31.80357,Penalty,120,Foot,False,False,Saved,"[120, 40.3]",12.00375,0,0.7835,0.0840851
South Africa Women's,Linda Maserame Motlhalo,Midfielder,"[96.2, 42.2]",23.87572,17.37854,18.1133,From Throw In,43,Foot,False,False,Off T,"[117.5, 40.7]",21.35275,2,0.041868877,0.0542178
Australia Women's,Caitlin Jade Foord,Midfielder,"[108.0, 40.0]",12.00375,33.90514,23.84014,Penalty,121,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.4078347
South Africa Women's,Thembi Kgatlana,Forward,"[111.0, 29.9]",13.75354,20.547,26.69725,From Counter,45,Foot,True,False,Saved,"[115.8, 34.5]",6.64831,1,0.32129574,0.2017623
France Women's,Kadidiatou Diani,Forward,"[108.0, 40.0]",12.00375,33.90514,20.1053,Penalty,122,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9083114
South Africa Women's,Kholosa Biyana,Midfielder,"[84.4, 25.5]",38.55386,10.0325,29.01531,From Free Kick,46,Foot,False,False,Off T,"[116.5, 38.1]",34.48434,1,0.006017481,0.0082498
Australia Women's,Stephanie-Elise Catley,Defender,"[108.0, 40.0]",12.00375,33.90514,26.87212,Penalty,123,Foot,False,False,Saved,"[120, 40.3]",12.00375,0,0.7835,0.369397
South Africa Women's,Thembi Kgatlana,Forward,"[113.8, 27.9]",13.86362,14.24201,28.99484,From Keeper,48,Foot,True,False,Saved,"[118.6, 36.3]",9.67471,3,0.07798571,0.0726218
France Women's,Wendie Renard,Defender,"[108.0, 40.0]",12.00375,33.90514,23.403,Penalty,124,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.6729864
South Africa Women's,Wendy Shongwe,Forward,"[97.5, 27.8]",25.73908,14.23744,23.77079,From Keeper,48,Foot,False,True,Saved,"[118.8, 39.2]",24.15885,1,0.029483939,0.0092308
Australia Women's,Samantha May Kerr,Forward,"[108.0, 40.0]",12.00375,33.90514,20.59026,Penalty,125,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9083114
Netherlands Women's,Lineth Beerensteyn,Forward,"[110.4, 37.5]",10.0,39.05635,7.75473,From Corner,48,Head,False,False,Off T,"[118.7, 39.4]",8.51469,4,0.09931423,0.0932757
France Women's,Eugénie Le Sommer,Forward,"[108.0, 40.0]",12.00375,33.90514,19.92241,Penalty,125,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9083114
Netherlands Women's,Lineth Beerensteyn,Forward,"[99.0, 24.4]",26.34027,12.73061,14.1031,From Counter,67,Foot,False,True,Goal,"[112.7, 34.9]",17.26094,1,0.047664102,0.37535
Australia Women's,Mary Boio Fowler,Forward,"[108.0, 40.0]",12.00375,33.90514,32.21826,Penalty,126,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.0865098
Netherlands Women's,Jill Roord,Midfielder,"[106.7, 47.0]",14.89228,25.04171,233.12899,Regular Play,70,Foot,False,True,Blocked,"[117.9, 42.8]",11.96161,2,0.093424104,0.0089925
France Women's,Eve Perisset,Defender,"[108.0, 40.0]",12.00375,33.90514,29.21985,Penalty,127,Foot,False,False,Saved to Post,"[120, 40.3]",12.00375,0,0.7835,0.1661153
South Africa Women's,Wendy Shongwe,Forward,"[102.4, 28.6]",21.1341,16.56031,112.74527,From Throw In,71,Foot,False,False,Blocked,"[117.2, 37.9]",17.47942,3,0.017561212,0.0043635
Australia Women's,Mackenzie Arnold,Goalkeeper,"[108.0, 40.0]",12.00375,33.90514,24.4881,Penalty,128,Foot,True,False,Post,"[119.2, 39.8]",11.20179,0,0.7835,0.0872281
South Africa Women's,Linda Maserame Motlhalo,Midfielder,"[104.2, 38.1]",15.95243,25.62854,29.04661,Regular Play,71,Foot,False,True,Saved,"[116.9, 39.8]",12.81327,1,0.14895704,0.017724
France Women's,Onema Grace Geyoro,Midfielder,"[108.0, 40.0]",12.00375,33.90514,18.31065,Penalty,129,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9144843
South Africa Women's,Thembi Kgatlana,Forward,"[95.8, 53.8]",27.71083,13.21288,27.66723,From Corner,72,Foot,False,True,Off T,"[117.3, 41.6]",24.72023,1,0.012928959,0.0106132
Australia Women's,Katrina Gorry,Midfielder,"[108.0, 40.0]",12.00375,33.90514,18.87768,Penalty,130,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9144843
Netherlands Women's,Lieke Martens,Forward,"[107.2, 41.3]",12.839,31.74435,13.70112,From Goal Kick,73,Foot,False,True,Saved,"[118.3, 41.1]",11.1018,2,0.07466768,0.0603034
France Women's,Sakina Karchaoui,Defender,"[108.0, 40.0]",12.00375,33.90514,21.8793,Penalty,131,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9050186
Netherlands Women's,Jill Roord,Midfielder,"[103.0, 32.6]",18.66253,20.38405,23.73441,From Free Kick,82,Foot,False,False,Off T,"[117.1, 37.9]",15.0632,2,0.08751667,0.0052254
Australia Women's,Tameka Yallop,Midfielder,"[108.0, 40.0]",12.00375,33.90514,20.76227,Penalty,132,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9144843
South Africa Women's,Kholosa Biyana,Midfielder,"[91.7, 40.2]",28.30018,14.73798,20.02737,From Keeper,90,Foot,False,True,Off T,"[117.8, 39.8]",26.10306,1,0.029318942,0.0490593
France Women's,Maëlle Lakrar,Defender,"[108.0, 40.0]",12.00375,33.90514,27.31086,Penalty,133,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.369397
South Africa Women's,Thembi Kgatlana,Forward,"[98.7, 57.5]",27.37755,11.95872,91.56371,Regular Play,93,Foot,False,False,Saved,"[117.5, 43.0]",23.74216,2,0.021436907,0.0036896
Australia Women's,Ellie Madison Carpenter,Defender,"[108.0, 40.0]",12.00375,33.90514,21.16403,Penalty,134,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.9105858
France Women's,Kenza Dali,Midfielder,"[108.0, 40.0]",12.00375,33.90514,28.74303,Penalty,136,Foot,False,False,Saved,"[120, 40.3]",12.00375,0,0.7835,0.3808475
Australia Women's,Clare Hunt,Defender,"[108.0, 40.0]",12.00375,33.90514,26.0921,Penalty,137,Foot,False,False,Saved,"[120, 40.3]",12.00375,0,0.7835,0.369397
France Women's,Vicki Becho,Midfielder,"[108.0, 40.0]",12.00375,33.90514,21.18584,Penalty,138,Foot,True,False,Post,"[119.5, 40.1]",11.50043,0,0.7835,0.2566946
Australia Women's,Cortnee Brooke Vine,Midfielder,"[108.0, 40.0]",12.00375,33.90514,17.08048,Penalty,139,Foot,False,False,Goal,"[120, 40.3]",12.00375,0,0.7835,0.8999784
Philippines Women's,Jessika Rebecca Macayan Cowart,Defender,"[107.4, 38.3]",12.75774,31.69519,6.78228,From Free Kick,1,Head,False,False,Off T,"[118.7, 39.2]",11.33578,3,0.05852047,0.0479722
Switzerland Women's,Géraldine Reuteler,Midfielder,"[91.0, 42.6]",29.09106,14.29857,40.74452,From Corner,3,Foot,False,False,Off T,"[118.3, 40.4]",27.3885,1,0.026597502,0.0045273
Switzerland Women's,Géraldine Reuteler,Midfielder,"[105.4, 44.9]",15.30751,25.81534,26.72144,From Free Kick,14,Foot,False,False,Saved,"[113.4, 42.2]",8.44334,3,0.19151676,0.0338041
Philippines Women's,Hali Moriah Candido Long,Defender,"[103.0, 34.1]",18.0953,21.61593,33.73471,From Free Kick,26,Foot,False,True,Blocked,"[117.8, 40.2]",16.00781,1,0.06724243,0.0049765
Switzerland Women's,Coumba Sow,Midfielder,"[90.2, 31.0]",31.21746,12.78705,34.20319,Regular Play,27,Foot,False,False,Off T,"[118.1, 39.4]",29.13709,1,0.01856706,0.0058392
Switzerland Women's,Seraina Piubel,Forward,"[115.6, 47.7]",8.6093,27.94132,99.16264,From Throw In,29,Foot,False,True,Saved,"[119.4, 40.2]",8.40773,1,0.13037914,0.0175789
Switzerland Women's,Ramona Bachmann,Forward,"[97.3, 26.4]",26.61766,13.4442,305.65851,Regular Play,30,Foot,False,False,Blocked,"[117.3, 39.3]",23.79937,2,0.013470233,0.0061087
Switzerland Women's,Seraina Piubel,Forward,"[102.3, 52.7]",21.61134,15.93938,55.91593,Regular Play,31,Foot,False,True,Off T,"[118.6, 42.3]",19.3352,1,0.019705178,0.0017437
Switzerland Women's,Ana-Maria Crnogorčević,Forward,"[111.8, 41.7]",8.31865,47.08635,13.71438,Regular Play,36,Foot,False,True,Off T,"[118.4, 41.8]",6.60076,2,0.34632048,0.0446748
Switzerland Women's,Ana-Maria Crnogorčević,Forward,"[107.4, 39.5]",12.62537,32.28089,21.96118,From Free Kick,38,Head,False,False,Off T,"[119.0, 41.4]",11.75457,2,0.03161535,0.0136862
Switzerland Women's,Ramona Bachmann,Forward,"[108.1, 40.1]",11.90168,34.18362,14.77682,Penalty,44,Foot,False,False,Goal,"[120, 40.3]",11.90168,0,0.7835,0.8916105
Switzerland Women's,Coumba Sow,Midfielder,"[105.3, 40.9]",14.71224,27.92032,104.7746,Regular Play,47,Foot,False,True,Blocked,"[116.7, 41.1]",11.40175,2,0.059047066,0.0122844
Switzerland Women's,Ana-Maria Crnogorčević,Forward,"[112.6, 44.3]",8.4119,43.35841,5.12205,From Corner,49,Head,False,False,Wayward,"[119.2, 41.9]",7.02282,5,0.07522026,0.0328516
Switzerland Women's,Ramona Bachmann,Forward,"[95.0, 28.7]",27.56012,13.78004,66.31421,Regular Play,59,Foot,False,False,Off T,"[118.4, 39.2]",25.64781,1,0.024290966,0.0053064
Switzerland Women's,Ana-Maria Crnogorčević,Forward,"[111.1, 36.1]",9.84124,37.97709,26.1045,Regular Play,63,Foot,False,True,Saved,"[118.5, 37.9]",7.61577,2,0.34860763,0.0724045
Switzerland Women's,Coumba Sow,Midfielder,"[115.0, 40.1]",5.004,72.35137,41.02076,Regular Play,63,Foot,False,True,Saved,"[117.6, 40.0]",2.60192,2,0.54886836,0.18967
Switzerland Women's,Seraina Piubel,Forward,"[115.3, 38.3]",5.10784,69.74693,12.8018,Regular Play,63,Foot,False,True,Goal,"[117.7, 40.9]",3.53836,4,0.62541085,0.7232904
Switzerland Women's,Alisha Lehmann,Forward,"[112.7, 32.4]",10.75639,27.57913,160.03199,Regular Play,77,Head,False,False,Blocked,"[118.0, 38.4]",8.00562,1,0.0694581,0.0079536
Philippines Women's,Sofia Nicole Dador Harrison,Defender,"[113.4, 26.7]",15.11688,12.65732,22.52042,From Throw In,84,Foot,False,False,Off T,"[118.7, 36.7]",11.31769,2,0.047549568,0.1516194
Switzerland Women's,Noelle Maritz,Defender,"[91.7, 34.3]",28.92905,14.12019,31.86773,Regular Play,86,Foot,False,False,Off T,"[118.6, 38.4]",27.21066,1,0.025409259,0.001995
Switzerland Women's,Meriame Terchoun,Midfielder,"[109.4, 57.4]",20.1189,11.21377,19.97536,From Throw In,92,Foot,False,True,Saved,"[118.4, 43.4]",16.64332,0,0.015688187,0.1066137
Japan Women's,Mina Tanaka,Forward,"[107.4, 27.2]",18.17608,16.22374,23.60346,From Throw In,5,Foot,False,True,Off T,"[118.1, 37.3]",14.71394,1,0.06813744,0.0564288
Japan Women's,Aoba Fujino,Forward,"[108.3, 46.6]",13.28834,27.69182,26.94065,From Throw In,6,Foot,False,False,Saved,"[118.1, 41.7]",10.95673,2,0.1519187,0.0268337
Japan Women's,Aoba Fujino,Forward,"[88.4, 40.8]",31.60396,13.2102,20.47829,Regular Play,9,Foot,False,False,Post,"[117.5, 40.3]",29.1043,1,0.01500602,0.0473296
Zambia Women's,Mina Tanaka,Forward,"[90.7, 24.5]",33.28859,11.08476,23.22434,From Throw In,13,Foot,False,False,Saved,"[118.8, 37.9]",31.1315,2,0.008161003,0.0101947
Japan Women's,Mina Tanaka,Forward,"[113.0, 37.6]",7.50267,50.06638,6.41914,From Goal Kick,28,Foot,False,True,Wayward,"[118.3, 38.1]",5.32353,2,0.37153107,0.1116369
Japan Women's,Yui Hasegawa,Midfielder,"[101.7, 25.0]",23.8533,13.55576,9.02577,From Throw In,31,Foot,False,False,Wayward,"[118.1, 38.3]",21.11516,3,0.029889956,0.1230031
Japan Women's,Aoba Fujino,Forward,"[108.0, 52.0]",16.75977,18.17918,79.58294,From Free Kick,34,Foot,False,False,Blocked,"[117.4, 43.3]",12.8082,1,0.0505482,0.0081075
Japan Women's,Fuka Nagano,Midfielder,"[92.9, 40.3]",27.1,15.38312,171.73746,From Throw In,38,Foot,False,False,Saved,"[118.3, 40.2]",25.4002,2,0.024467273,0.0044188
Japan Women's,Hinata Miyazawa,Forward,"[107.1, 44.7]",13.62975,28.71426,20.56144,Regular Play,42,Foot,False,True,Goal,"[116.3, 40.0]",10.33102,3,0.21423198,0.1441413
Japan Women's,Mina Tanaka,Forward,"[110.2, 30.4]",13.93018,21.65752,45.81829,From Throw In,44,Foot,False,True,Wayward,"[118.2, 37.4]",10.63015,1,0.07504863,0.0237082
Japan Women's,Risa Shimizu,Defender,"[115.1, 49.2]",10.15972,21.76744,17.52652,From Throw In,44,Foot,False,True,Off T,"[118.3, 41.0]",8.80227,0,0.34770977,0.0892022
Japan Women's,Jun Endo,Defender,"[100.8, 67.2]",33.04921,7.42221,93.9755,From Free Kick,51,Foot,False,False,Blocked,"[119.2, 39.6]",33.17107,0,0.007423698,0.0059514
Japan Women's,Hinata Miyazawa,Forward,"[114.0, 27.6]",14.046,13.43248,36.61503,From Free Kick,47,Foot,False,True,Off T,"[116.5, 34.3]",7.15122,1,0.08146943,0.0071701
Japan Women's,Mina Tanaka,Forward,"[112.8, 38.4]",7.44648,51.41239,11.67131,Regular Play,54,Other,False,False,Goal,"[117.8, 38.2]",5.004,2,0.3743186,0.3495037
Japan Women's,Aoba Fujino,Forward,"[106.6, 42.5]",13.5794,29.83855,25.37276,From Throw In,57,Foot,False,True,Off T,"[113.1, 41.6]",6.56201,1,0.15375197,0.1035523
Japan Women's,Hinata Miyazawa,Forward,"[113.5, 42.8]",6.96419,53.58019,20.29672,From Throw In,61,Foot,False,True,Goal,"[115.2, 44.1]",2.14009,2,0.38737512,0.2143682
Japan Women's,Hinata Miyazawa,Forward,"[108.8, 43.0]",11.52085,34.48948,6.83209,Regular Play,67,Head,False,False,Off T,"[117.7, 41.0]",9.12195,2,0.08685643,0.1285371
Japan Women's,Jun Endo,Defender,"[111.2, 31.1]",12.73106,23.42418,22.66386,Regular Play,70,Foot,False,False,Goal,"[117.2, 36.4]",8.00562,2,0.3755669,0.0733777
Japan Women's,Aoba Fujino,Forward,"[113.1, 40.3]",6.9,55.88607,16.59695,From Free Kick,72,Head,False,False,Saved,"[117.2, 40.3]",4.1,3,0.24303208,0.0554152
Japan Women's,Riko Ueki,Forward,"[106.8, 49.6]",16.14714,21.33867,19.62925,Regular Play,73,Foot,True,False,Off T,"[113.0, 45.9]",7.22011,2,0.30950195,0.2239749
Japan Women's,Riko Ueki,Forward,"[110.5, 27.4]",16.02061,15.95321,16.73356,From Throw In,77,Foot,False,False,Blocked,"[109.7, 28.4]",1.28062,1,0.1507525,0.2456912
Japan Women's,Riko Ueki,Forward,"[113.3, 32.0]",10.66677,26.03838,17.90475,From Corner,78,Foot,False,True,Off T,"[119.1, 39.2]",9.24554,1,0.04970473,0.143921
Japan Women's,Takako Seike,Defender,"[107.4, 23.6]",20.92009,12.26513,38.50496,Regular Play,93,Foot,False,False,Saved,"[117.8, 36.6]",16.64812,1,0.05024175,0.005527
Japan Women's,Remina Chiba,Forward,"[107.4, 61.0]",24.23324,9.1307,193.73418,From Throw In,94,Foot,False,False,Blocked,"[118.6, 42.6]",21.54066,2,0.008047796,0.0029329
Japan Women's,Remina Chiba,Forward,"[112.2, 45.5]",9.37443,37.47196,5.38507,From Corner,95,Foot,False,True,Wayward,"[118.3, 42.1]",6.98355,1,0.20084265,0.0832044
Japan Women's,Riko Ueki,Forward,"[108.1, 40.1]",11.90168,34.18362,18.62274,Penalty,100,Foot,False,False,Goal,"[120, 40.3]",11.90168,0,0.7835,0.9083114
Germany Women's,Alexandra Popp,Forward,"[113.6, 43.8]",7.29452,49.64001,1034.09697,From Throw In,10,Head,False,False,Saved,"[115.2, 43.1]",1.74642,1,0.15306337,0.0172587
Germany Women's,Klara Bühl,Forward,"[109.3, 39.1]",10.76708,37.37549,23.18173,From Throw In,10,Head,False,False,Blocked,"[113.4, 41.8]",4.90918,2,0.19849868,0.0882559
Germany Women's,Alexandra Popp,Forward,"[112.9, 40.3]",7.1,54.54157,12.23594,From Throw In,10,Head,False,False,Goal,"[113.5, 42.5]",2.28035,3,0.41824785,0.1388393
Germany Women's,Jule Brand,Forward,"[107.2, 49.8]",15.9402,21.26965,12.66796,From Throw In,13,Foot,False,False,Off T,"[118.7, 42.2]",13.78441,2,0.033629216,0.1502354
Morocco Women's,Ghizlane Chebbak,Midfielder,"[85.5, 43.7]",34.66713,11.99699,24.5666,Regular Play,23,Foot,False,False,Saved,"[118.8, 41.0]",33.40928,0,0.016332734,0.0201859
Sweden Women's,Emma Stina Blackstenius,Forward,"[110.3, 48.4]",12.63725,25.88808,25.76622,From Free Kick,24,Foot,False,True,Off T,"[115.4, 44.8]",6.2426,1,0.27906662,0.030642
Germany Women's,Felicitas Rauch,Defender,"[99.8, 36.5]",20.55432,19.87244,29.05488,From Throw In,25,Foot,False,False,Blocked,"[118.6, 38.8]",18.94017,1,0.037886273,0.0084316
Sweden Women's,Gun Nathalie Björn,Defender,"[105.7, 51.3]",18.04134,18.54138,57.65904,From Free Kick,31,Foot,False,True,Blocked,"[118.0, 43.9]",14.35444,1,0.032991674,0.0039306
Morocco Women's,Hanane Aït El Haj,Defender,"[79.7, 45.4]",40.62142,10.21717,40.28592,From Free Kick,28,Foot,False,False,Blocked,"[118.8, 41.1]",39.33573,0,0.007030185,0.0106953
Sweden Women's,Gun Nathalie Björn,Defender,"[106.0, 51.4]",17.86645,18.52627,48.11708,From Free Kick,31,Foot,False,False,Wayward,"[118.9, 41.0]",16.57015,3,0.04290142,0.0032548
Germany Women's,Alexandra Popp,Forward,"[113.2, 41.0]",6.83593,56.19025,11.51776,From Corner,38,Head,False,False,Goal,"[119.2, 39.8]",6.11882,3,0.10489312,0.2532605
Sweden Women's,Magdalena Lilly Eriksson,Defender,"[111.0, 40.0]",9.005,44.22177,30.05002,From Free Kick,31,Foot,False,True,Blocked,"[118.4, 40.9]",7.45453,2,0.1490012,0.0052025
Germany Women's,Alexandra Popp,Forward,"[105.8, 22.7]",22.61415,11.78958,27.85244,Regular Play,43,Foot,False,False,Off T,"[118.2, 36.0]",18.18378,2,0.022656124,0.0145921
Sweden Women's,Magdalena Lilly Eriksson,Defender,"[110.9, 40.2]",9.10055,43.81564,38.54189,From Free Kick,31,Foot,False,True,Blocked,"[118.2, 40.9]",7.33348,2,0.10003468,0.0055345
Germany Women's,Klara Bühl,Forward,"[102.0, 39.8]",18.00694,22.97034,34.47433,From Throw In,47,Foot,False,True,Blocked,"[118.5, 40.1]",16.50273,1,0.088509224,0.0044001
Sweden Women's,Magdalena Lilly Eriksson,Defender,"[111.2, 39.7]",8.82043,45.00516,42.52921,From Free Kick,31,Foot,False,False,Blocked,"[119.0, 40.1]",7.81025,2,0.07362611,0.0083581
Germany Women's,Lina Magull,Midfielder,"[116.4, 43.3]",4.68615,71.99584,8.07229,Regular Play,45,Foot,False,True,Post,"[119.2, 42.8]",2.84429,2,0.2848837,0.5789868
Sweden Women's,Amanda Ilestedt,Defender,"[114.6, 40.3]",5.4,68.25709,9.64236,From Free Kick,31,Foot,False,True,Goal,"[118.1, 41.0]",3.56931,3,0.3622899,0.5919596
Germany Women's,Klara Bühl,Forward,"[111.8, 31.7]",11.88276,25.15734,23.39089,Regular Play,45,Foot,False,True,Goal,"[117.3, 37.3]",7.8492,1,0.06043132,0.0862683
Sweden Women's,Johanna Rytting-Kaneryd,Forward,"[116.7, 53.3]",13.41231,8.25521,29.31922,From Throw In,36,Foot,False,True,Off T,"[118.6, 44.1]",9.39415,2,0.017500216,0.0046436
Morocco Women's,Ghizlane Chebbak,Midfielder,"[101.6, 28.3]",21.96725,16.01775,26.68769,Regular Play,50,Foot,False,False,Saved,"[118.5, 37.3]",19.14706,2,0.04407047,0.0074589
Sweden Women's,Ingrid Filippa Angeldal,Midfielder,"[85.3, 39.7]",34.70519,12.03854,21.27096,Regular Play,37,Foot,False,False,Saved,"[119.1, 39.6]",33.80015,1,0.017867321,0.0730755
Germany Women's,Sara Däbritz,Midfielder,"[116.0, 46.8]",7.63217,33.13565,8.12007,From Corner,64,Head,False,False,Post,"[119.1, 41.6]",6.05392,6,0.10771531,0.1688796
Sweden Women's,Kosovare Asllani,Midfielder,"[102.8, 46.5]",18.28333,21.42333,23.90015,Regular Play,41,Foot,False,False,Saved to Post,"[119.2, 41.6]",17.11637,3,0.08449478,0.0217812
Germany Women's,Jule Brand,Forward,"[104.2, 49.3]",18.18351,20.03005,15.67689,Regular Play,76,Foot,False,True,Off T,"[118.1, 42.6]",15.43049,1,0.06705618,0.0961022
Sweden Women's,Ingrid Filippa Angeldal,Midfielder,"[98.1, 51.1]",24.41823,15.37836,21.17607,From Throw In,43,Foot,False,False,Saved,"[119.3, 40.6]",23.65777,2,0.033918988,0.0995954
Morocco Women's,Nesryne El Chad,Defender,"[112.4, 43.3]",8.17068,46.19183,222.47066,From Corner,86,Head,False,False,Blocked,"[119.3, 41.5]",7.13092,3,0.07179928,0.0189586
Sweden Women's,Johanna Rytting-Kaneryd,Forward,"[102.5, 50.3]",20.15564,18.05985,25.72779,Regular Play,46,Foot,False,False,Saved,"[118.9, 41.8]",18.47187,2,0.09036102,0.0174485
